# name	AO_430_Lwide	AO_Lwide_Swide	CHIME-GB140Lband	CHIME-GBTL	CHIME-GBTUWBR	GB140_400-800	GB140_400-800_GBTLband	GB140_400-800_GBTUWBR	GB140_LBand	GBT_Rcvr_1_2_VLAS	GBT_Rcvr_800-Rcvr_1_2
J2033+1734	1.5018003116076284	4.251237883601655	3.4685414878444734	2.9154371008846205	2.621615849122841	3.9757704527267665	2.84929557034393	2.636466293579856	30.296106186140506	9.321627829560303	5.280165600728957
J1843-1113	2.1813024444266875	0.6492065885656356	2.6613344935109917	2.2851611771971907	2.8242084848175155	9.354162377222783	3.1250690428846903	3.3731905163986236	4.723104610991914	1.3050613347632052	1.0656322223074732
J2234+0611	0.5348201698931973	1.2516894517717303	1.9348360732359735	1.3866314709436738	1.2658141677812158	3.5957461573146214	1.3591606612654106	1.2548197332725688	10.135672831390618	2.0791968268609122	2.038936174761532
J2302+4442	0.7054799852075204	1.5678368279377906	1.165663027634155	1.0489565135484546	1.0742694600865077	2.395320035195919	1.3605140129232782	1.3067559715924846	11.271517941947721	3.0204268553241	2.1462739976781315
J1909-3744	0.09933364495156159	0.2928322653425963	-2	-2	-2	0.35311480466163864	0.22453410079644284	0.2060149406196512	2.122946350265565	0.6362393577515651	0.37907981424907883
J1802-2124	163.06823686987678	9.77029940527558	-2	-2	-2	557.3402541756498	165.53589208254408	183.0405223486499	13.745227597164712	7.938242092645921	38.95090643468933
J1630+3734	0.5168736052970857	1.558903589515326	1.1882130557031587	1.0157756440538128	0.9455076555659246	1.6433530073566243	1.113968280045168	1.0207898941852913	11.372064432687251	3.3507275690474896	1.996254016160169
B1937+21	0.7890357966270736	0.10811598835075165	2.3620086476138895	2.0798432797592215	2.3278396676958177	6.74538377986697	4.216937848103099	4.2732665550791715	0.23120294217925053	0.1365181222552564	0.3972092385379912
J0125-2327	0.14633703959944622	0.21877292780143454	-2	-2	-2	0.9305851358319989	0.2691213878811618	0.2367438585689615	1.6803900280539767	0.2866226655136676	0.37905968476437246
J1910+1256	0.6043437889711931	1.5704857537207175	2.0559554108208307	1.5493689388141516	1.4167301568283874	3.3384241170203564	1.5268065756163394	1.4214079628281495	11.673784996845466	3.166601179535103	2.306794609065261
J1946+3417	2.6727606809850233	0.958064680796025	6.321311435003702	4.769307240028829	4.925953034633324	11.876905565874855	4.072836461461158	4.287674208297743	6.985075403827361	1.7415290474895093	1.5063593803695283
