#freq (MHz)	Tsys (Average; K)	gain (Average; K/Jy)	SEFD (Jy)
3341.699218875	36.8842984941759	1.77507250459531	20.7790377005389
3340.234375125	37.4256437855217	1.77106590587424	21.1317058622093
3338.769531375	37.8006103218113	1.75755893832501	21.5074496209135
3337.304687625	37.968402188859	1.7455380219013	21.7516901450835
3335.839843875	37.9978606312289	1.72909714016959	21.9755499841392
3334.375000125	38.1243684938017	1.71247103472377	22.2627815132367
3332.910156375	38.5568444968986	1.69607365461637	22.7330012419889
3331.445312625	38.5745098953591	1.6840929603187	22.9052141445085
3329.980468875	38.2424153776975	1.67639262531763	22.812326181912
3328.515625125	38.269860582098	1.66946737848575	22.9233952548445
3327.050781375	38.2301109297081	1.66837167984302	22.9146247155821
3325.585937625	38.3715025241906	1.67046932677956	22.9704921299966
3324.121093875	38.6037352005164	1.67442708416492	23.0548917690071
3322.656250125	38.8761284263084	1.68011008931808	23.139036348557
3321.191406375	39.1830772503249	1.68771099675425	23.2166984309994
3319.726562625	39.4164852843226	1.69632827619051	23.2363545650735
3318.261718875	39.5502113784803	1.70231756639696	23.2331570555254
3316.796875125	39.6277585911444	1.70877263087317	23.190773234058
3315.332031375	39.6633599764603	1.71550392405698	23.1205300205089
3313.867187625	39.648124320751	1.7201716191113	23.0489352807917
3312.402343875	39.63175322245	1.72562967493289	22.9665459502435
3310.937500125	39.5716755114465	1.7311000874602	22.8592649252906
3309.472656375	39.4657742656026	1.73476146297494	22.7499717441975
3308.007812625	39.4604378264353	1.74080807805899	22.6678852906254
3306.542968875	39.4420137344462	1.7446008578146	22.6080444462545
3305.078125125	39.4132285671743	1.74805397415461	22.5469174006685
3303.613281375	39.3330988520193	1.74929850308582	22.4850697480358
3302.148437625	39.2294717055786	1.74829155446246	22.4387469043402
3300.683593875	39.1454644468815	1.74634375524793	22.4156694976265
3299.218750125	39.1217674510482	1.74605234162827	22.4058388848558
3297.753906375	39.183652313822	1.74709303186463	22.4279140258503
3296.289062625	39.2769855155957	1.74995770460691	22.4445341805666
3294.824218875	39.3920224538509	1.75376410339254	22.4614144956267
3293.359375125	39.5112607199143	1.75748898477745	22.4816548280771
3291.894531375	39.6702276640121	1.76397167293738	22.4891523331284
3290.429687625	39.8390665996268	1.772220241393	22.4797492259272
3288.964843875	39.9640321288672	1.77912003215957	22.4628082459154
3287.500000125	40.0876173999617	1.78746886434824	22.4270297511329
3286.035156375	40.1211954828529	1.79615815811297	22.3372286575275
3284.570312625	40.1910959621784	1.80872901088312	22.2206288063876
3283.105468875	40.2908884232385	1.82424164903818	22.0863767936017
3281.640625125	40.4168050364843	1.84420897463953	21.915523453292
3280.175781375	40.5262526490133	1.86366597831782	21.7454485516729
3278.710937625	40.6600294602815	1.88702787544162	21.5471270930568
3277.246093875	40.7365263735726	1.90981242031845	21.330119094513
3275.781250125	40.8219673505484	1.93417939883166	21.1055744752565
3274.316406375	40.9015781701527	1.95755573714723	20.8942087287686
3272.851562625	40.926091048392	1.97772268570129	20.6935438139447
3271.386718875	40.9447584636864	1.99509248814261	20.5227370194778
3269.921875125	40.9889016038533	2.00963321393441	20.3962102734191
3268.457031375	41.058409074215	2.02513068121013	20.2744491776107
3266.992187625	41.1909275502607	2.03810348347818	20.2104200714898
3265.527343875	41.3379182796758	2.04541302051389	20.2100592228019
3264.062500125	41.4959172949398	2.04767556375277	20.2648886520335
3262.597656375	41.6777324184475	2.04421478157915	20.3881376820158
3261.132812625	41.867431947069	2.03600645426314	20.5635064954749
3259.667968875	41.9368519515931	2.02375556219958	20.7222911377759
3258.203125125	41.8315898225197	2.00579716952186	20.8553439291628
3256.738281375	41.7846025740039	1.98521580593174	21.0478893272728
3255.273437625	41.682727429268	1.96054209079815	21.2608174162171
3253.808593875	41.6742355383861	1.93725101134983	21.5120473775613
3252.343750125	41.5870800194391	1.91026929076713	21.7702709353289
3250.878906375	41.6396501411307	1.88573787158258	22.0813564645574
3249.414062625	41.6144299340498	1.85936912974848	22.3809405395899
3247.949218875	41.530707015544	1.83251551858514	22.6632225453727
3246.484375125	41.3499665871999	1.80409330150264	22.9200821003876
3245.019531375	41.1686951841476	1.77736896867546	23.1627174265496
3243.554687625	40.9919733895211	1.7505895858109	23.4160957666916
3242.089843875	40.8526440448066	1.72476271677305	23.685950332484
3240.625000125	40.6885286350954	1.69874448233597	23.9521182015226
3239.160156375	40.4468786969614	1.67204821215045	24.1900194043699
3237.695312625	40.1649143900701	1.64300388688796	24.4460251802247
3236.230468875	39.8971841852156	1.61334445695678	24.7294891138579
3234.765625125	39.6382405240885	1.58365457674482	25.0295999557961
3233.300781375	39.2862475742511	1.55674058030062	25.2362198759312
3231.835937625	38.9490422225115	1.53074694168169	25.4444684238414
3230.371093875	38.6279112369545	1.5071576619058	25.6296419500728
3228.906250125	38.4153271687504	1.48956365934319	25.7896511691815
3227.441406375	38.1943201522967	1.47756875693962	25.8494367676032
3225.976562625	38.0821131525763	1.47024984914865	25.9017970140434
3224.511718875	38.0026653616862	1.46564748518045	25.9289261203265
3223.046875125	37.9541421015586	1.46417429704769	25.9218743137945
3221.582031375	37.9498134181533	1.46640387834605	25.8795097166251
3220.117187625	37.974428441778	1.47380281804142	25.7662883914439
3218.652343875	37.8794953573688	1.478918248166	25.6129744861442
3217.187500125	37.7034039835918	1.48497569724236	25.3899131505034
3215.722656375	37.571711177589	1.4930415336744	25.1645452120306
3214.257812625	37.4317606816176	1.50343724622683	24.8974546663387
3212.792968875	37.3197258123177	1.51705282422008	24.6001491948732
3211.328125125	37.2214645014988	1.53246083959315	24.2886888459614
3209.863281375	37.1046678039934	1.54911009951551	23.9522470453185
3208.398437625	37.0899225568154	1.56896822564903	23.6396900526603
3206.933593875	37.0842424332054	1.58930795332742	23.3335788420141
3205.468750125	37.0783964162242	1.61030838058676	23.0256495359688
3204.003906375	37.1536074949406	1.63185724551499	22.7676824042384
3202.539062625	37.14210045197	1.65347929722976	22.462996975044
3201.074218875	37.1368233399602	1.67464372301003	22.1759546999107
3199.609375125	37.1665380869226	1.69516574297163	21.9250172090958
3198.144531375	37.146060893899	1.71271189339614	21.6884468643713
3196.679687625	37.1835853391128	1.72884612664764	21.507747141855
3195.214843875	37.170042866203	1.74077236598747	21.3526154208669
3193.750000125	37.0060676473105	1.75028542192572	21.1428760039578
3192.285156375	36.9350375697014	1.75572359110977	21.0369318705544
3190.820312625	36.849497366261	1.75509827721211	20.9956888709359
3189.355468875	36.9016210850578	1.75241246676104	21.0576115982914
3187.890625125	37.0782198782703	1.74688471598226	21.2253387639387
3186.425781375	37.2190228624173	1.7381339845443	21.4132070331594
3184.960937625	37.310377537034	1.72804562685943	21.5910835669555
3183.496093875	37.0072640922853	1.71358226602029	21.596432704823
3182.031250125	36.7375163661303	1.6929747175253	21.699979323868
3180.566406375	36.7048376422991	1.66953400498933	21.9850793889842
3179.101562625	36.7193498257545	1.64074840799607	22.3796345904134
3177.636718875	36.6194744546553	1.60949769342892	22.7521136589144
3176.171875125	36.3415442735722	1.57794658882793	23.030908986955
3174.707031375	36.0973807309905	1.54512881898481	23.3620525922929
3173.242187625	35.8845855602913	1.51472945657293	23.6904256430584
3171.777343875	35.7014418312409	1.4862707886575	24.0208191560361
3170.312500125	35.5171651155375	1.4580516352254	24.3593328641251
3168.847656375	35.4313374588532	1.43388318712117	24.7100585159864
3167.382812625	35.3170515745404	1.41223104648109	25.0079841131812
3165.917968875	35.2149191797675	1.39475637566787	25.248079015165
3164.453125125	35.1000579447163	1.38074854174616	25.4210356799125
3162.988281375	34.9603608562701	1.36947901662966	25.5282194409294
3161.523437625	34.776617919823	1.3615296775128	25.5423135420389
3160.058593875	34.6684582343201	1.35908081838731	25.5087539793681
3158.593750125	34.5624974513973	1.35920638709547	25.428439550858
3157.128906375	34.5261002814425	1.36495665623854	25.2946495580214
3155.664062625	34.5425734676527	1.37553863318408	25.112034394624
3154.199218875	34.5895006338696	1.38735274234631	24.9320159020058
3152.734375125	34.6867810984333	1.40449823768864	24.6969203432514
3151.269531375	34.7223091007957	1.42303121923397	24.4002440926679
3149.804687625	34.7439585232219	1.44109066457477	24.1094883044531
3148.339843875	34.6141863966134	1.45849395865565	23.7328280937952
3146.875000125	34.4268018597614	1.47435581219105	23.3504026471056
3145.410156375	34.275047750391	1.49002975254008	23.0029284260678
3143.945312625	34.1666075611943	1.50586486977566	22.6890262512627
3142.480468875	34.1237352264997	1.5206525642243	22.4401918158778
3141.015625125	34.0670133957315	1.53473238869761	22.1973639486693
3139.550781375	34.0294767474748	1.54718101103031	21.9945025855854
3138.085937625	34.0324567189764	1.55891023879389	21.8309277032569
3136.621093875	34.0140920655141	1.56794125684028	21.6934734749307
3135.156250125	34.0383742570465	1.57592955716086	21.5989186206831
3133.691406375	34.1409038089838	1.584314620916	21.5493206704389
3132.226562625	34.198884066645	1.59079890860401	21.4979303051294
3130.761718875	34.2723976169136	1.59597269266098	21.4743007662436
3129.296875125	34.3871709545688	1.60287787044387	21.4533942907617
3127.832031375	34.5235951357974	1.6098322391555	21.4454613941066
3126.367187625	34.7133871489121	1.61730597995259	21.463710379609
3124.902343875	34.874221396357	1.62467970949429	21.4652901692311
3123.437500125	35.0392013322617	1.6322034122202	21.4674231593474
3121.972656375	35.2024084807523	1.63901386366047	21.4777978766656
3120.507812625	35.3458041232748	1.64612528133146	21.472122762543
3119.042968875	35.5280168339592	1.6541682614091	21.47787360138
3117.578125125	35.7152370086892	1.66215829555861	21.4872657460619
3116.113281375	35.8495250101221	1.66770994023898	21.496259118648
3114.648437625	35.96720899706	1.6728679807566	21.5003272289262
3113.183593875	36.0204307730674	1.67694790751297	21.4797553410518
3111.718750125	35.9354346010342	1.67714179740309	21.4265929432306
3110.253906375	35.8248560544219	1.6760245032567	21.374899940192
3108.789062625	35.7415862950193	1.67416934137626	21.3488477011756
3107.324218875	35.6878761456585	1.67020788740605	21.3673258369557
3105.859375125	35.6736083536504	1.66491842751466	21.4266403471207
3104.394531375	35.5694244570049	1.65510738114123	21.4907049912853
3102.929687625	35.5142841613371	1.64476226676833	21.5923509913177
3101.464843875	35.414628651301	1.63159632259267	21.7055089919704
3100.000000125	35.2700592361079	1.61693732372414	21.8128796451267
3098.535156375	35.1683467805504	1.5996228896084	21.9853985642578
3097.070312625	34.915444897187	1.57976717732747	22.1016396582275
3095.605468875	34.67657650964	1.56015759402406	22.2263293416404
3094.140625125	34.4416503704446	1.53882501634322	22.3817848063647
3092.675781375	34.202075524322	1.51733360419745	22.5409069104564
3091.210937625	33.9009724662161	1.49677682938817	22.6493167188282
3089.746093875	33.6647563999331	1.4777076184795	22.781743816529
3088.281250125	33.5470291307824	1.46337744208315	22.9243858529263
3086.816406375	33.5838075913131	1.45507312734528	23.0804946914148
3085.351562625	33.5671665363249	1.44612443487366	23.2118106345789
3083.886718875	33.5779158889972	1.43919511010152	23.3310380596197
3082.421875125	33.5818357233818	1.43360303349245	23.4247800394032
3080.957031375	33.5876539938581	1.42832106871828	23.5154789279965
3079.492187625	33.6005281911818	1.42512500171329	23.5772498207435
3078.027343875	33.5331651805801	1.42084238786089	23.6009042713492
3076.562500125	33.4128553015398	1.41536516504578	23.6072330496131
3075.097656375	33.3385395621751	1.41159307285987	23.617670136785
3073.632812625	33.2670790423348	1.40850525567857	23.6187113311891
3072.167968875	33.1930755117036	1.40544882070981	23.6174203020354
3070.703125125	33.1122272061365	1.40300929688524	23.6008608636076
3069.238281375	33.0307454351556	1.40145183544132	23.5689480008096
3067.773437625	32.9399333628421	1.40156465045538	23.5022575320658
3066.308593875	32.8552407051869	1.40065496563897	23.4570551000749
3064.843750125	32.8191701198353	1.40029090644011	23.4373943077798
3063.378906375	32.820223179859	1.40012832899014	23.4408678835396
3061.914062625	32.7616860350284	1.39770009987098	23.4397107348369
3060.449218875	32.7517392403679	1.3976674602174	23.4331414106711
3058.984375125	32.625681943831	1.39367085624007	23.4098903609497
3057.519531375	32.4836718313604	1.3882804267916	23.3984944284147
3056.054687625	32.33475541942	1.38243471731854	23.3897159947911
3054.589843875	32.1832193867917	1.37626074644288	23.3845363024218
3053.125000125	32.0814338768332	1.37023509312618	23.4130873145569
3051.660156375	31.9357871506873	1.3647994282128	23.3996193803415
3050.195312625	31.8100171393628	1.36045747187341	23.3818533816856
3048.730468875	31.6690093994689	1.35596828861291	23.3552728816872
3047.265625125	31.5575258766401	1.35191526187229	23.3428283315151
3045.800781375	31.4252854106465	1.34719661514735	23.3264284198111
3044.335937625	31.2949195832999	1.34204933818641	23.318754901806
3042.871093875	31.1636006865078	1.33709888291105	23.306878111109
3041.406250125	31.043476112946	1.33162131952879	23.3125406282404
3039.941406375	30.9267941839034	1.32467411865262	23.3467188257292
3038.476562625	30.9556823070204	1.32321996950657	23.3942073278744
3037.011718875	31.1466718212504	1.32627044960746	23.4844045801284
3035.546875125	31.3456536487471	1.32750635514862	23.6124320815307
3034.082031375	31.5486433399172	1.32623334381692	23.7881542392229
3032.617187625	31.7717830006408	1.32331185592334	24.009293696286
3031.152343875	32.0054313105568	1.31867028051091	24.2709885735474
3029.687500125	32.2161261447674	1.31130501523571	24.5679882029403
3028.222656375	32.3991927741318	1.30050085886973	24.9128576526201
3026.757812625	32.5662059793463	1.28776898196131	25.2888572682866
3025.292968875	32.7386160236766	1.27305937089078	25.7164879912622
3023.828125125	32.9122102978505	1.25719726195944	26.179034343866
3022.363281375	33.082160859155	1.24038512939755	26.6708783224633
3020.898437625	33.2639551686856	1.22500924842858	27.1540441113861
3019.433593875	33.3659708780057	1.20611565324434	27.6639895919221
3017.968750125	33.3041875585999	1.18322621632294	28.146931752491
3016.503906375	33.1497443312783	1.15838532583213	28.617199814289
3015.039062625	32.9717326641509	1.13403917719433	29.0745975335038
3013.574218875	32.8000377544904	1.11144255123255	29.5112308936853
3012.109375125	32.5886448519011	1.08969397367094	29.9062357315945
3010.644531375	32.346352665944	1.06810468004093	30.2838787905175
3009.179687625	32.2335222504913	1.05327572229056	30.603118982362
3007.714843875	32.2847184061492	1.0445531134482	30.9076848180303
3006.250000125	32.3382965214798	1.03843062204585	31.1415089606747
3004.785156375	32.4054722172462	1.03503196143722	31.3086681615597
3003.320312625	32.4345305259089	1.03307341097852	31.3961526656534
3001.855468875	32.4609198908333	1.03242132823375	31.441543295475
3000.390625125	32.4908979081426	1.03479885980164	31.39827378083
2998.925781375	32.5096294874726	1.03897723460869	31.2900306229681
2997.460937625	32.4959195908563	1.04485753842405	31.1008136476382
2995.996093875	32.463957930667	1.05188014743421	30.8627917447196
2994.531250125	32.4689190501244	1.06195068322443	30.5747899248373
2993.066406375	32.4475936085673	1.07214187769154	30.2642721860946
2991.601562625	32.4855908105178	1.0850101107389	29.9403576879066
2990.136718875	32.5501096652179	1.09941378439181	29.6067869325692
2988.671875125	32.6477470074219	1.11435370756058	29.2974724146526
2987.207031375	32.8237007000817	1.13154372988206	29.0078941124996
2985.742187625	33.037839096794	1.14695733133179	28.8047673564561
2984.277343875	33.2938533035299	1.16205926298313	28.6507361234409
2982.812500125	33.5655392753333	1.17510336902111	28.5639035341157
2981.347656375	33.8602769009645	1.18479682213676	28.5789734309872
2979.882812625	34.1525980283791	1.19117071514636	28.6714553960326
2978.417968875	34.3144926283008	1.18975298654109	28.8416948866517
2976.953125125	34.3975022565748	1.1827181450778	29.0834315848871
2975.488281375	34.4889948136825	1.17171194277478	29.4347045162036
2974.023437625	34.6237161702978	1.15871333392122	29.881175228326
2972.558593875	34.7421335180787	1.14232702923781	30.4134741005468
2971.093750125	34.7800934470116	1.12293585060537	30.9724668851402
2969.628906375	34.9397912781339	1.10480188731855	31.625390650749
2968.164062625	35.1724189969964	1.08753942668662	32.3412817355554
2966.699218875	35.5232593894972	1.07221269797182	33.1307952766204
2965.234375125	35.8695967207389	1.05534586151197	33.988475275157
2963.769531375	36.2330338512561	1.03860822444445	34.8861418564609
2962.304687625	36.5305832916568	1.02096504135814	35.7804447868871
2960.839843875	36.8259761396069	1.00333346289985	36.7036259641654
2959.375000125	37.0466943599	0.984334513420288	37.6362850787108
2957.910156375	37.1233079525132	0.963551600365476	38.5275764561361
2956.445312625	37.1530606025356	0.94348322682071	39.3786127260912
2954.980468875	37.1692542751448	0.923843770878671	40.2332682719644
2953.515625125	37.2008140404828	0.90473479053937	41.1179214389501
2952.050781375	37.2173337268854	0.886044146339957	42.003927096208
2950.585937625	37.2750632277294	0.867584753129743	42.9641750771467
2949.121093875	37.3032802222713	0.851357131118693	43.8162539065766
2947.656250125	37.4765156971245	0.83879034698359	44.6792405657688
2946.191406375	37.7106575983251	0.827558606357543	45.5685643392758
2944.726562625	37.9888625967521	0.816009650725932	46.5544280793208
2943.261718875	38.2725791410453	0.805307995734885	47.5253931958289
2941.796875125	38.5877037798682	0.796366657912835	48.4546953296628
2940.332031375	38.8462526530034	0.787746169013973	49.3131597220301
2938.867187625	38.8780808158392	0.777401830846929	50.0102768905034
2937.402343875	38.6856675058909	0.762945831159764	50.7056542232943
2935.937500125	38.5201532941043	0.748068748470619	51.4927984531588
2934.472656375	38.2699826530844	0.734407728054037	52.109994477439
2933.007812625	38.108547881793	0.721565556478715	52.8137014573771
2931.542968875	37.929602792907	0.709500539326046	53.4595827494878
2930.078125125	37.7865825784466	0.698973175405181	54.0601326460668
2928.613281375	37.7968494069383	0.690171904565595	54.7643987779077
2927.148437625	37.8321437350891	0.68363401098792	55.3397623977453
2925.683593875	37.8194684447742	0.676638858708777	55.89313702282
2924.218750125	37.7310571296961	0.668701993631927	56.4243227760801
2922.753906375	37.5473292556413	0.65923752091035	56.9556920907531
2921.289062625	37.3844630026133	0.649571192202221	57.5525261147588
2919.824218875	37.2625413900626	0.63927924030499	58.2883645217155
2918.359375125	37.0755166753822	0.627426128897554	59.0914451403663
2916.894531375	36.7959144948957	0.614328261710406	59.8961773180497
2915.429687625	36.6287924120483	0.601190350956352	60.9271129414844
2913.964843875	36.5373181502696	0.589677396476509	61.9615375603517
2912.500000125	36.4367888579402	0.582433529434512	62.5595660560904
2911.035156375	36.2994923214162	0.570924588410313	63.5801873982846
2909.570312625	36.1835208444846	0.560292209660097	64.5797321837394
2908.105468875	35.9382200575447	0.548234082637884	65.5526921723369
2906.640625125	35.9061511030359	0.536897406249829	66.8771178349259
2905.175781375	35.8912193356377	0.52500729536089	68.3632773349675
2903.710937625	35.8837186399725	0.513859517408017	69.8317680695597
2902.246093875	36.041731289656	0.503334548544685	71.6059157748364
2900.781250125	36.2505197160619	0.492789781579311	73.5618332017456
2899.316406375	36.5148835944101	0.481901923823116	75.7724378950872
2897.851562625	36.7475902279338	0.472186840292904	77.824257459481
2896.386718875	37.1619015489935	0.46221264374598	80.4000107998273
2894.921875125	37.4320158684008	0.452119215100382	82.7923578963348
2893.457031375	37.9837908585257	0.442225268246203	85.8924027773527
2891.992187625	38.1818407243875	0.431560562222359	88.4738877152415
2890.527343875	38.1205712190982	0.422119086793923	90.307622686838
2889.062500125	38.3381238976146	0.412588422292793	92.9209881473794
2887.597656375	38.4999238393266	0.403322825509718	95.456843511573
2886.132812625	38.3452220146368	0.394316900864138	97.244682970991
2884.667968875	38.3466180326901	0.385846457768677	99.3831024248503
2883.203125125	37.8294447959569	0.378825383259912	99.8598469575153
2881.738281375	37.503956502865	0.370582216916603	101.202796008166
2880.273437625	37.0824860238355	0.362744517299253	102.227557565656
2878.808593875	36.8606720869158	0.355726130891543	103.620928815472
2877.343750125	36.7038870697587	0.349638796212573	104.976585743201
2875.878906375	36.5935250945788	0.345242019659413	105.993833342416
2874.414062625	36.5604220194273	0.342634476089474	106.703862485455
2872.949218875	36.5054045779055	0.342811416452574	106.488298889415
2871.484375125	36.3966440453419	0.345047811522548	105.482900716684
2870.019531375	36.3836364808652	0.350052921749183	103.937531214022
2868.554687625	36.2973288649314	0.358086683721542	101.364643017994
2867.089843875	36.1842788189584	0.368802753384774	98.1128217912385
2865.625000125	36.1205529498	0.382962914249556	94.3186705704412
2864.160156375	35.9431550175079	0.398813107921453	90.1253100853119
2862.695312625	35.809061422711	0.418331165477334	85.5997936033556
2861.230468875	35.6925630800048	0.439693144412543	81.1760736631276
2859.765625125	35.6289659639526	0.463267571600498	76.9079645287098
2858.300781375	35.5864901073686	0.487817446894125	72.9504250697541
2856.835937625	35.5994276168124	0.512792515356002	69.4226739875441
2855.371093875	35.6474877198563	0.537604940597399	66.3079615307181
2853.906250125	35.6792033313224	0.561292914828225	63.5661031677934
2852.441406375	35.7793316517138	0.583900819472118	61.2763854040494
2850.976562625	35.7993402493964	0.604182669406368	59.2525109741572
2849.511718875	35.7336676508044	0.621959841272544	57.4533358579752
2848.046875125	35.5413978193163	0.636584312762774	55.8314069428867
2846.582031375	35.2606861148631	0.647238385220616	54.4786695598164
2845.117187625	34.9673559186683	0.656183801850569	53.2889654088586
2843.652343875	34.6852234523231	0.662433778979989	52.3602880060422
2842.187500125	34.4535656073357	0.66651113973031	51.6924077537198
2840.722656375	34.3031775002304	0.667382100844602	51.3996066973001
2839.257812625	34.1527893931251	0.668253061958894	51.1075688796858
2837.792968875	34.1493399712411	0.668246647851464	51.1028975319779
2836.328125125	34.1522511397981	0.667211948825816	51.1865100735988
2834.863281375	34.2487392973269	0.664990713674824	51.5025828076064
2833.398437625	34.335936015581	0.662289962629799	51.8442645261314
2831.933593875	34.5023762900611	0.659476506511509	52.3178247434035
2830.468750125	34.6726059873181	0.656546148342434	52.8106151789256
2829.003906375	34.8204645333429	0.653238770337253	53.3043446202157
2827.539062625	35.0068234223441	0.649977663566582	53.8585021987576
2826.074218875	35.242820201586	0.647290387144728	54.4466917808653
2824.609375125	35.5441230773555	0.644832971189441	55.1214417770726
2823.144531375	35.8953755124871	0.643678340496383	55.7660142561358
2821.679687625	36.2175641268018	0.644454806150544	56.1987648802504
2820.214843875	36.4878741854432	0.646153036571059	56.4693998484839
2818.750000125	36.5867928722556	0.64762635302492	56.4936752517354
2817.285156375	36.5631926807597	0.647085689305229	56.5044062711653
2815.820312625	36.4962774022399	0.64736003202217	56.3770940387466
2814.355468875	36.4372994862688	0.649102610125484	56.1348836345378
2812.890625125	36.3657054830179	0.651895385079056	55.784572671285
2811.425781375	36.2819170572909	0.655789353850233	55.3255658151121
2809.960937625	36.2135111186356	0.661818230721523	54.718213306326
2808.496093875	36.3049570669826	0.670969682257218	54.1081930033688
2807.031250125	36.4783958508638	0.683482489521248	53.3713685575404
2805.566406375	36.6318055286036	0.697519075119198	52.5172813694646
2804.101562625	36.6949624038197	0.711916082616116	51.5439435909002
2802.636718875	36.79619111573	0.727237830166999	50.5971906154556
2801.171875125	36.8769363063262	0.743508522787631	49.5985387875095
2799.707031375	36.9559219483885	0.7608807297242	48.5699275913902
2798.242187625	37.0245483467361	0.777703419488139	47.6075421799026
2796.777343875	37.1579916104583	0.795757659741333	46.695110195404
2795.312500125	37.3011252337275	0.814060171091998	45.8210910671271
2793.847656375	37.4672163935159	0.831364034382362	45.0671605265569
2792.382812625	37.6255303948168	0.847635357473258	44.3888165625557
2790.917968875	37.8346399636981	0.862934330080986	43.8441705756999
2789.453125125	38.0310484291684	0.876487259729017	43.390303746031
2787.988281375	38.2833048497776	0.886965324580365	43.1621212113224
2786.523437625	38.5441094010037	0.895541391320295	43.0400088422247
2785.058593875	38.8291861183512	0.902131008416249	43.0416267217313
2783.593750125	39.0660748770908	0.905390278805213	43.1483259668348
2782.128906375	39.3179724308811	0.906457213402886	43.3754311284914
2780.664062625	39.4905860275785	0.905509375191243	43.6114601455541
2779.199218875	39.6914060355878	0.904824469089494	43.86641541152
2777.734375125	39.8887518452978	0.904210125826318	44.1144715215893
2776.269531375	40.1366778120281	0.903383184639194	44.4292947826547
2774.804687625	40.3116267138858	0.902694377141079	44.6570043357937
2773.339843875	40.4905199050296	0.901561221080413	44.9115589249797
2771.875000125	40.6500149481696	0.901501148666423	45.0914732702255
2770.410156375	40.8128995441148	0.900820499506014	45.3063618850764
2768.945312625	40.8782457632591	0.900048701746236	45.4178153737113
2767.480468875	40.9218581981665	0.898773724003666	45.5307683182776
2766.015625125	40.8516285473496	0.898816127983778	45.4504845601601
2764.550781375	40.7528450562564	0.900102635295029	45.2757757373955
2763.085937625	40.6360358698425	0.901597266352642	45.0711613559269
2761.621093875	40.4940441280719	0.904413060860834	44.7738382830618
2760.156250125	40.3271995866734	0.907747428116879	44.4255729485592
2758.691406375	40.0862851759806	0.90926747768764	44.0863510019341
2757.226562625	39.6673404753541	0.910058391544814	43.5876871680939
2755.761718875	39.2639574269933	0.910182365909667	43.1385609055956
2754.296875125	38.8528307391941	0.9103147825794	42.680654519422
2752.832031375	38.3652533958498	0.91033241491679	42.1442242055685
2751.367187625	37.8821565207605	0.910061271535321	41.6259406983129
2749.902343875	37.4277397647132	0.910098638041131	41.1249266840697
2748.437500125	36.9317607297101	0.91060502434329	40.5573873879562
2746.972656375	36.5519040774384	0.912490706149973	40.0572891658919
2745.507812625	36.1930837059103	0.914515933694963	39.5762199130611
2744.042968875	35.7912104710945	0.917585314733331	39.0058666986145
2742.578125125	35.4601732692503	0.921023265091529	38.5008442384204
2741.113281375	35.0719298976329	0.925683441018924	37.8876064359845
2739.648437625	34.7705178833114	0.933314287048878	37.2548865540836
2738.183593875	34.5643863991205	0.9418244222883	36.6993948990421
2736.718750125	34.155744324413	0.952332185268717	35.8653680435838
2735.253906375	33.9273134714915	0.964654851890225	35.1704170719833
2733.789062625	33.7022940651699	0.978395834247909	34.4464815624208
2732.324218875	33.5011440755679	0.993157490430208	33.7319553025333
2730.859375125	33.3259552072929	1.00827021235858	33.0526031601545
2729.394531375	33.1298773251969	1.02502481391657	32.3210490862258
2727.929687625	32.9344662404682	1.04182776571563	31.612198603524
2726.464843875	32.761891223753	1.05849491488339	30.951392173067
2725.000000125	32.5466038462197	1.07678986647155	30.2255851950661
2723.535156375	32.4071267248036	1.09443137072832	29.6109263600854
2722.070312625	32.3044817988366	1.11208240218814	29.0486404022527
2720.605468875	32.2854181510998	1.12980231353998	28.5761657275605
2719.140625125	32.2764151400886	1.14728597966014	28.1328419524919
2717.675781375	32.3971624004375	1.16580932322115	27.7894178362921
2716.210937625	32.5603604638392	1.18334504703825	27.5155252014899
2714.746093875	32.6802710938028	1.19821726546357	27.2740779454212
2713.281250125	32.8219654361033	1.21144808721223	27.0931670804259
2711.816406375	32.905419490537	1.21203091484317	27.1489935508739
2710.351562625	32.9888735449706	1.21261374247411	27.204766356732
2708.886718875	33.0723275994043	1.21319657010505	27.260485575343
2707.421875125	33.1557816538379	1.21377939773599	27.3161512839005
2705.957031375	33.2392357082715	1.21436222536692	27.3717635594505
2704.492187625	33.3226897627052	1.21494505299786	27.4273224788906
2703.027343875	33.4061438171388	1.2155278806288	27.4828281189713
2701.562500125	33.4895978715724	1.21611070825974	27.5382805562959
2700.097656375	33.5730519260061	1.21669353589068	27.5936798673209
2698.632812625	33.6565059804397	1.21727636352161	27.6490261283564
2697.167968875	33.7399600348734	1.21785919115255	27.7043194155662
2695.703125125	33.823414089307	1.21844201878349	27.7595598049686
2694.238281375	33.9068681437406	1.21902484641443	27.8147473724365
2692.773437625	33.9903221981743	1.21960767404536	27.8698821936981
2691.308593875	34.0737762526079	1.2201905016763	27.9249643443358
2689.843750125	34.1572303070416	1.22077332930724	27.9799938997889
2688.378906375	34.2406843614752	1.22135615693818	28.0349709353521
2686.914062625	34.3241384159088	1.22193898456912	28.0898955261765
2685.449218875	34.4075924703425	1.22252181220005	28.1447677472704
2683.984375125	34.4910465247761	1.22310463983099	28.1995876734979
2682.519531375	34.5745005792097	1.22368746746193	28.2543553795817
2681.054687625	34.6579546336434	1.22427029509287	28.3090709401018
2679.589843875	34.741408688077	1.2248531227238	28.3637344294962
